"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Mcc",92.8008386302706,1.63590864669743,0.440981771044299,5.26610987980642e-05,0.000142538742115151
"Prpf19",11723.2143137853,0.237509547928798,0.0588083632727968,5.26548037779312e-05,0.000142538742115151
"Rgs20",15.3155953746487,4.09546416560525,1.19073314683073,5.27072204650171e-05,0.0001426424732573
"Fto",5791.06146188203,-0.352667863107457,0.0875943290460285,5.28795820676333e-05,0.000143087768517921
"Mrps15",2390.13782050725,0.377905198753961,0.0939174642028279,5.29402164659296e-05,0.00014323065221044
"Dll4",53.1316731323569,-2.59809555078687,0.731852991250239,5.29713074905992e-05,0.000143293575364987
"Commd7",6116.21120556819,-0.287546554841757,0.0715668655604664,5.30548963469499e-05,0.000143498471680971
"Col17a1",84.3729333286068,2.69847971792454,0.790360522442304,5.31601855661181e-05,0.000143754316196251
"Padi3",33.2690075900576,2.98892535391975,0.880416429272084,5.31652060500566e-05,0.000143754316196251
"Taf12",1856.43825409463,-0.40239720513861,0.100117202758361,5.32175647906357e-05,0.000143874622398804
"Pnpla1",12.1328907447566,5.35761301987032,1.65446543444912,5.32771387502671e-05,0.000144014396633647
"Olfr938",8.07874331152912,6.56378239401104,2.84980368674157,5.33794163276825e-05,0.000144269545429369
"Tiam1",647.471606763325,0.695508688386491,0.1750494525966,5.34470662975467e-05,0.000144431043982084
"Nckap1l",11376.8872931036,-0.34704924544181,0.0862763604330747,5.37153899854084e-05,0.000145134699204297
"Klk1b3",7.67769260859594,6.48831432377332,2.82441123951303,5.37592896140266e-05,0.000145231860230361
"Gna13",3750.21117902881,-0.581428904468425,0.148376125862649,5.37779381592648e-05,0.000145260786297884
"Rep15",25.8996382925476,3.04304925079911,0.901615263137906,5.39106150387668e-05,0.000145597662821368
"Cd72",3259.59805658913,-0.415416774443009,0.103426284325853,5.40127294648187e-05,0.000145830383375714
"Hgs",3375.68915162393,-0.285758119633516,0.0712235292523445,5.40077522956484e-05,0.000145830383375714
"BC051019",39.7994708596709,2.49853129887575,0.719104799694765,5.41488041331245e-05,0.000146176199114981
"Krt32",9.01244408211489,6.72006059384293,2.90704212898039,5.42626714518573e-05,0.000146461972288236
"Klf7",147.415523421655,-1.11734436805186,0.288361267095811,5.42861768788325e-05,0.000146503798682149
"Vmn2r58",10.3251599036172,6.91053394520193,2.97546529440981,5.44202202971401e-05,0.000146843881055508
"Tbc1d17",3393.43684403351,-0.361433068223475,0.0899730850202697,5.44383091720412e-05,0.000146871025276545
"Fpgs",2649.33140605562,0.331685341501391,0.0824582934930395,5.46756463102402e-05,0.00014748959184588
"Rps8",16855.200209008,0.345908639487837,0.0860194860608349,5.48322352658845e-05,0.000147890186889348
"Ahsa1",9013.11211619455,0.283301636797611,0.0704125040221039,5.52723102374671e-05,0.000149055152419836
"Strc",86.2778825087023,4.86808245972986,1.58133469354607,5.53099410959347e-05,0.000149134646598885
"Unc45b",132.357047810589,-1.37461160580607,0.361779739597585,5.5321450322236e-05,0.000149143694811251
"Crym",17.8849462324676,3.87238826496508,1.16638131802517,5.54125736160767e-05,0.00014936734402966
"Bid",5565.10326938395,0.347133788393817,0.0864804020026314,5.54334489081545e-05,0.000149401598265502
"Snora7a",124.675456462496,1.18465343668719,0.309027050687674,5.54771623911643e-05,0.000149497385748258
"Stard13",144.608811630864,1.240073822002,0.324978163495301,5.56205045980926e-05,0.000149861580513818
"4930480K23Rik",315.062223415349,1.07920530330089,0.279400318008136,5.56841593762162e-05,0.000150010993123674
"Trak2",1308.98362363186,-0.512904331562606,0.128363291838904,5.57212150957328e-05,0.000150088715436776
"Lmod1",10.6341607361955,6.94748765505734,2.99303744539233,5.58670091240008e-05,0.000150451312644112
"Oscar",14.9347796153255,3.75326269777582,1.09918363251679,5.58722811497622e-05,0.000150451312644112
"Ubap1",3270.27318743554,-0.37751996201251,0.0941256488883453,5.59007323082138e-05,0.00015050576911714
"Ikbkg",3160.95396211506,-0.378762367493066,0.0944624886714822,5.60617619844543e-05,0.000150917108200094
"Ceacam18",13.5622729246464,4.78530150800467,1.35127846014475,5.61901660059408e-05,0.000151240511562783
"G3bp2",9280.40507397109,-0.24430049746613,0.0605494157213308,5.62282408023309e-05,0.000151320726902492
"Lamp5",13.0604620521635,7.23950695148102,3.09893829868874,5.63122369233677e-05,0.000151524483348373
"Lrrtm3",10.8477887983933,6.97523427969903,3.00429178082505,5.63725700373231e-05,0.000151664517005841
"Cmip",3211.16201474056,-0.441730767086443,0.110273126344008,5.65210385422303e-05,0.000152041593678599
"Rbms2",1123.23566397308,-0.62901906387725,0.158312746719028,5.669391959109e-05,0.000152484219550098
"Psd",208.375717689252,-0.930991991585283,0.23819037373953,5.67207625257392e-05,0.000152533988256516
"Gm4922",14.5613520096131,7.39356420940552,3.15654065600979,5.69979122522952e-05,0.000153256770677493
"Epb4.1l5",409.606827207597,-0.858294907281181,0.218656889537031,5.70274695821844e-05,0.000153291179073816
"Slc38a1",5503.28136913211,-0.332161065652418,0.0828619536790672,5.70265665931925e-05,0.000153291179073816
"Olfr287",9.21846407491848,6.74529083849594,2.92357203692053,5.70391912878401e-05,0.00015330015971748
"Mboat1",1470.18418815721,0.531359716072738,0.133037994088463,5.71582251703155e-05,0.000153597510623683
"Slc37a2",75.6446092847335,2.03609864794369,0.570861514371531,5.73795785265175e-05,0.000154169690130297
"Capn2",2204.41096830291,-0.429862218177295,0.107543337108138,5.74037648192417e-05,0.000154212023215387
"Dynlt1a",371.893525053077,0.677301140217354,0.170927603863872,5.7480650231721e-05,0.000154395896334602
"Tsga13",22.8574859716603,2.64096300749147,0.762021764416636,5.76898659967955e-05,0.000154935109207662
"Snrpf",2150.4552657583,0.485761357727781,0.121797350031896,5.78231166286194e-05,0.000155270177535336
"Tcaf1",317.690530394496,-0.987613337802459,0.253901882714126,5.7928815605732e-05,0.00015553117496845
"A230050P20Rik",2806.72400327637,0.409946288871225,0.102464514545058,5.79900272310418e-05,0.000155672670694191
"1700022H01Rik",39.4333815740044,2.90148245118773,0.857936874109969,5.84351901968122e-05,0.000156844680716081
"Zfp455",397.662395189367,-0.81448582121901,0.207257982534077,5.84843281170915e-05,0.000156953540187476
"Trmt5",1385.87430782654,0.525720464799284,0.132023721014076,5.85820344954125e-05,0.000157192691064997
"Gm9159",17.0107342315304,3.68781980963244,1.09427418427696,5.87265831359196e-05,0.000157557444811124
"Dppa4",18.1272752164651,3.95820125335787,1.18919327523307,5.88124484202275e-05,0.000157748557789626
"Ndc80",2252.77605512896,0.41223371748483,0.103123125081571,5.8815064734597e-05,0.000157748557789626
"Slc12a5",60.98102557329,2.61013286898487,0.764027286218152,5.88237899991023e-05,0.000157748829594426
"Dagla",69.303348698265,2.74894506409656,0.812189783662491,5.89333658559256e-05,0.000158019514546554
"Klre1",19.6818973732275,4.05560858596383,1.22736601678004,5.89573987096852e-05,0.000158060785167457
"Wdr74",3399.92366454705,0.314262825357728,0.0784712777038182,5.90601995312921e-05,0.000158313184323915
"Prl",8.98237692599396,6.6936116104553,2.91404703186813,5.99817817443026e-05,0.000160759963614181
"Atp10d",1720.2351850018,-0.806731343707912,0.205611711536361,6.01700109410433e-05,0.000161217202304609
"Olfr118",10.5220689936017,6.92755517176355,2.99703819059707,6.01657792720273e-05,0.000161217202304609
"Fam83c",25.5554678197173,3.1375925078688,0.932914200097907,6.03179877318372e-05,0.000161590016343112
"Lsm12",1465.32697326606,0.40560441299713,0.101667122175348,6.064949054144e-05,0.000162454309706256
"Ceacam15",11.7382184908582,5.3080045351586,1.65611063382826,6.07632857325935e-05,0.000162724353696257
"Kif14",421.853485159659,1.12580337578398,0.29403390599558,6.0768098627768e-05,0.000162724353696257
"Dgat2",121.800986396701,1.2733013442643,0.336485382623574,6.07899149456167e-05,0.000162758946748422
"Slc7a1",1511.55461226915,0.525655204060288,0.132179521896293,6.08411333024972e-05,0.00016287223918766
"Nop9",4201.61321756051,0.269586915876396,0.0673897884200846,6.09186789334493e-05,0.000163055966498486
"Tnfsf10",1381.17385859835,-0.848152477073648,0.216810117672036,6.09805893467235e-05,0.000163197796683287
"Nmi",1853.27610991398,-0.363501614904325,0.0910776580091753,6.10262688615523e-05,0.000163296154186003
"Efcab10",12.2472798134558,4.10707582188748,1.19187141735267,6.10974585592255e-05,0.00016346273394257
"Mael",9.45164313416453,6.76453438818087,2.94234140944613,6.11448450849284e-05,0.000163565590273985
"Glod5",7.70754482932449,6.47405149278156,2.83837824074505,6.12652872543986e-05,0.00016383985883881
"Neu3",480.915189831672,-0.680729554611676,0.172586479335873,6.12564794258808e-05,0.00016383985883881
"L3hypdh",143.415571851467,0.964261743519579,0.248774560886602,6.13095380080598e-05,0.000163934230265083
"Olfr661",10.0112962054722,6.85237795016624,2.97351849838921,6.13838711450968e-05,0.000164108998974877
"Lamtor2",2387.26831687489,0.324009385653648,0.0811207519490303,6.16258948009618e-05,0.000164731969560016
"Endou",105.977680042799,1.23719992657291,0.326288704192911,6.16926880911359e-05,0.000164886418843229
"Mcmbp",6439.16295713959,0.291277819112714,0.072830855769444,6.22158755332943e-05,0.000166260452192114
"Itk",226.16041763908,0.961171970927537,0.248217314481007,6.2247825879101e-05,0.000166297244191692
"Zfp141",3512.13615457029,-0.357851148412681,0.0897567519423055,6.22418236745117e-05,0.000166297244191692
"Crim1",769.26872125549,-0.976925194584771,0.252049468293565,6.23152354137989e-05,0.000166453020763611
"5830444B04Rik",65.8201487852806,-1.57872238453221,0.425223579633214,6.24880086256645e-05,0.000166885700443333
"Fam159b",10.2143731725315,5.15644596420998,1.59186022514059,6.24954651233782e-05,0.000166885700443333
"Cadm1",174.223975292328,1.43719266342101,0.386514639058185,6.25990649736618e-05,0.000167137950153003
"Tmem19",1421.43219372798,-0.440958854587755,0.110847946345491,6.27712119044518e-05,0.000167573118528347
"Kcnmb3",38.8661209422362,3.03268063129406,0.909518268758693,6.28623072792474e-05,0.000167790533962288
"Klhl31",14.4407015631356,5.55485975674436,1.7616261386505,6.28709993318128e-05,0.000167790533962288
"Ksr2",44.3121432853443,2.05163917960718,0.578804318574005,6.3023325772887e-05,0.00016817252735779
"H2afy",111688.740830097,0.240293453992712,0.0600597306675587,6.32744073395064e-05,0.000168817890760538
"Mylk2",12.4410359502829,4.66590126423218,1.32201826435315,6.35937966734864e-05,0.000169645286386381
"Fndc3c1",10.1909121940629,6.86982532039595,2.9861198898244,6.36103102044699e-05,0.0001696645952552
"Arl15",1024.03502332755,-0.498231950595732,0.125685684668258,6.40526262765896e-05,0.000170819454709342
"Chrna9",18.0527299928933,3.71341084107491,1.12168381257677,6.41895600882439e-05,0.000171159684130344
"Sox15",25.4026861591345,3.11226005580311,0.930773655292703,6.4219946058563e-05,0.000171215748914624
"Mamld1",118.632238526527,2.06836214660979,0.586507724663364,6.42600941752065e-05,0.000171297820264191
"Zfp735",12.8186370984317,7.19431171549143,3.10597730178001,6.42896295887489e-05,0.000171351581587847
"Prkdc",1974.8357369126,0.473218987319312,0.119080187781216,6.44090925498205e-05,0.000171644976824201
"B230217O12Rik",115.51909053475,-1.44493359165056,0.386394704733367,6.44312688044092e-05,0.000171679063214895
"Lipi",8.72069470614496,6.64614568127233,2.90749576006385,6.44495570610904e-05,0.000171702781497446
"Sos2",1886.12271484726,-0.447398871342014,0.112721324036956,6.45558624190327e-05,0.00017196094879408
"4833427F10Rik",25.2075550101286,2.76489818031781,0.813350503813836,6.46818534020341e-05,0.000172271470942051
"Rab11fip5",1185.90583256606,-0.576543233408129,0.146413780138522,6.46994004714007e-05,0.000172293118856145
"Hrh1",49.2592271236609,2.95302033637857,0.888534523181378,6.48908649710958e-05,0.000172777831448513
"Sytl1",2727.68530648045,0.390193458219965,0.098190788695652,6.54843490364153e-05,0.000174332660831627
"Chrm3",47.7876060635407,-2.06108942788996,0.576171168101502,6.55352631478258e-05,0.000174442816283473
"Fbxo38",3748.75015058122,-0.428393451745457,0.108076237833729,6.57350031813663e-05,0.000174949029273032
"Tcp11x2",38.9516873870035,2.30574027295262,0.667191797094219,6.61506084723639e-05,0.000176029521410602
"Psmc4",6724.08336221721,0.267115666034637,0.0670777693854906,6.62236708777529e-05,0.000176198310937579
"Stab1",119.982516058912,3.75603728031618,1.19646023148142,6.66448162386984e-05,0.000177293045177177
"Itga5",2725.83284707934,-0.400855804189302,0.101073329555879,6.68429087739074e-05,0.000177794167121174
"Tmem151b",34.3879009575981,2.2835059311392,0.658549903075723,6.69528909872714e-05,0.000178060814472109
"Fam150b",16.7668201425945,4.12942266361496,1.24936114552998,6.71236710917377e-05,0.000178489052421873
"Prrt4",14.390862443675,4.83271288695246,1.39893107986216,6.71834798292002e-05,0.000178622123987752
"Reep4",2751.85247929931,0.409448722591426,0.103243508456551,6.71991503994822e-05,0.000178637822861115
"Ctsl",1941.44747386848,-0.554479784455197,0.140432831118349,6.72122611650652e-05,0.000178646713343704
"Osbpl1a",6475.47012166997,-0.274480806700353,0.0676351146918326,6.73691395894757e-05,0.000179037672725656
"Rpap3",1651.33141249323,0.564464489550991,0.143223445106743,6.78697716724433e-05,0.000180341932514865
"Naa30",1581.1928172253,-0.477255643468515,0.120678014466026,6.79550503554374e-05,0.000180516087874188
"Rab29",818.750500569554,-0.526523451652211,0.133406941368337,6.79472051722698e-05,0.000180516087874188
"Gm5860",8.95379777170955,6.67712761213464,2.92773757836536,6.82680431878879e-05,0.000181321191519217
"Htra2",2980.5618238534,0.418570600127911,0.105696455060445,6.83893561056858e-05,0.000181617029890419
"Slmo2",2739.43744005823,0.350433444690787,0.0883551380719875,6.85348419513676e-05,0.000181976967480682
"Trmt61a",1463.75924183683,-0.491245826646066,0.124426827252572,6.86611913406819e-05,0.000182285995936684
"Cfap69",49.6131930776271,1.68325604716354,0.464626754443731,6.9368162372472e-05,0.00018413618141304
"Ank1",133.403762701718,1.85134857334087,0.519666916702019,6.94062980471766e-05,0.000184210679610992
"Gm815",9.09146655339269,6.69437603157266,2.93717975321955,6.955876563854e-05,0.0001845885595619
"Fh1",5455.51900575033,0.350333357835913,0.0884759285724781,6.96326394333634e-05,0.000184757795258933
"Ttc39c",305.585154795536,0.849653380334795,0.219365320500889,6.98017705510527e-05,0.000185179693534424
"Sema5a",73.6458945245435,2.60640012620567,0.775544055004293,6.98492584614295e-05,0.000185278804491947
"Actl6b",9.81180979836912,6.8055189610347,2.97814097347879,6.99798880814734e-05,0.00018559038579777
"Zfp622",3484.40829650359,-0.376146916514216,0.095188592019129,6.99870151559709e-05,0.00018559038579777
"Ms4a3",1858.25030501424,2.04944034778758,0.583036479804321,7.00612288440884e-05,0.000185760254821868
"Vnn3",34.5730398867625,2.88609532143721,0.864427951996574,7.01435433054371e-05,0.000185951549875805
"Slc10a4",15.5801600696798,4.40368047479749,1.32195072734899,7.02932440327864e-05,0.000186321405571327
"Capn8",88.3212867846928,4.68313212986022,1.55478325735495,7.05039329339058e-05,0.000186852787775573
"Atg9b",225.2794773762,0.978566327240389,0.255127219443259,7.06020382711842e-05,0.00018708568507265
"Krtap13-1",9.96050228278439,6.82533005296779,2.98697194265493,7.06217564359157e-05,0.000187110829769086
"Vmn1r15",12.9208859449392,7.19137690324191,3.12287556903355,7.08544035249381e-05,0.000187700036101111
"Armc2",147.545295881648,1.21102053136888,0.321703047676772,7.13328165209296e-05,0.000188940034723551
"Sema3e",71.5492555694395,1.90463028601676,0.537159166787018,7.16744152597725e-05,0.000189817345291988
"Itpripl2",355.982424077599,-0.947703288807715,0.246173607824626,7.17758856990518e-05,0.000190049789573821
"Mcoln3",196.28911372611,0.989404998358998,0.258473330867025,7.17829650210765e-05,0.000190049789573821
"Map7d2",83.3864147951939,1.40725628826348,0.380150156905289,7.20355243916913e-05,0.000190663263228595
"Nudcd2",3004.28863082186,0.459635081657968,0.116694461163635,7.20322962430026e-05,0.000190663263228595
"Aoc3",12.2925603211535,5.33853157131888,1.69975150176302,7.21279958737026e-05,0.000190880396487524
"Mb21d2",89.8807999048584,-1.66412244925723,0.455374259470034,7.24000657717053e-05,0.000191572689584266
"Zfp777",1119.59462750019,0.572330531240209,0.145977119408515,7.2565773782472e-05,0.000191983386466442
"Efcab8",17.6480929466131,2.90292159005939,0.863051899070793,7.26020421305134e-05,0.000192051562494772
"Krt13",13.2644530411157,7.2245213863638,3.14007827189611,7.26784825015558e-05,0.000192225969045468
"Rabac1",4073.34324544565,-0.37185381937491,0.0941871916782521,7.30190578669781e-05,0.000193098829912211
"Gpatch2l",1839.60217186393,-0.449361820169755,0.114073066907299,7.31141101118347e-05,0.000193294305848487
"Lztfl1",1298.72136800183,-0.434032177010569,0.110174730693514,7.31124878058816e-05,0.000193294305848487
"Hrg",8.08278552594081,6.52253794502739,2.88234118585181,7.32111753873697e-05,0.000193522950893897
"Tmem42",1329.09540178167,-0.518117938036016,0.131901254558372,7.32366244894819e-05,0.000193562250420691
"Olfr917",9.73561527650177,6.78561829193676,2.97903570373888,7.32829232361488e-05,0.00019365663563069
"Arid4a",3150.84985423033,-0.408995724854385,0.103725489144213,7.33883766560166e-05,0.000193907292473184
"Zfand2b",1355.87783319541,-0.442429954320265,0.11231976561081,7.3425601997425e-05,0.000193977630233521
"Cd83",228.106516229915,1.22753446232735,0.32747634068229,7.35001459755532e-05,0.000194139423708378
"Lefty1",84.9064476044522,-1.6520208790898,0.452599199091821,7.35080717583768e-05,0.000194139423708378
"Yipf7",24.0532349475095,3.62176756528583,1.11443081713241,7.35529913573655e-05,0.000194230015578018
"Adrbk1",13631.841139712,-0.318330623202351,0.08060699158669,7.37265564578612e-05,0.000194660244042609
"Itga3",172.411007988062,0.905007560022889,0.235353819008946,7.39983435608469e-05,0.000195349646473519
"Chst10",246.684556635697,-0.938886810891252,0.244355300007189,7.4290580733693e-05,0.000196092828684085
"Gm15348",9.67708252913882,6.77565116846908,2.97774200103562,7.43571304561122e-05,0.000196240171736143
"Nosip",3884.27705033868,-0.292396132654697,0.0740064358441399,7.44203501870164e-05,0.000196378685173241
"Dcaf5",3021.2897041411,-0.469178931207624,0.119406668685633,7.44783668849546e-05,0.000196503430990854
"Zfp664",2435.45428672795,-0.412288659451226,0.104683820957487,7.46467941029433e-05,0.00019691940549914
"Zfp768",1001.66936252393,-0.582098943294113,0.149084673452021,7.50495884805043e-05,0.000197953435109645
"Lig1",6920.76673738505,0.271084037917148,0.0685944151936371,7.52492565394526e-05,0.000198451470677576
"Arcn1",12181.0456658644,-0.349005871149586,0.0887045970386718,7.5501675861634e-05,0.000199088461130317
"Pax6",18.6235576289125,2.75469315344524,0.817248158038238,7.55789678058884e-05,0.000199263545561446
"Kank1",72.6637240348874,2.54001719995816,0.759008013704896,7.57047076365911e-05,0.000199548057744898
"Olfr1426",8.98476200991169,6.66490099841732,2.94070524545429,7.57086989257376e-05,0.000199548057744898
"A930016O22Rik",16.1191839454175,4.47041121959664,1.34915878495103,7.59052790576758e-05,0.000200037367025358
"Smad3",3356.3138379935,-0.444706565677075,0.113127692602195,7.6001754942011e-05,0.000200262763094103
"Arpc5",13467.6513748856,-0.288478344615155,0.0732585275511494,7.63823789634401e-05,0.000201236709779526
"Dnajb1",30850.1811649495,-0.294617126060874,0.075093620314697,7.67027408336152e-05,0.000202051632391775
"Trim50",16.9698035324947,3.85555213664017,1.18228252545853,7.67718962660851e-05,0.000202204683441214
"Lrrc1",1093.56874838915,-0.453385225195024,0.115509573502538,7.71850055659203e-05,0.000203263478521712
"F5",285.028822225396,0.760958320445645,0.19665781121259,7.73295857877631e-05,0.000203614910498023
"Lrrc20",662.144002681308,0.671464209470337,0.172707466124133,7.75299477351973e-05,0.000204113097865894
"Csnk1d",12681.0356156884,-0.220399827775517,0.0558908362996497,7.78465552679805e-05,0.000204917137568269
"Vmn1r34",8.44430936553892,6.57101143628806,2.91111819283065,7.80130613176139e-05,0.000205325887427596
"Gdf15",758.919866296846,-0.715534160728451,0.184407958667745,7.81940397469461e-05,0.000205772604668557
"AA413626",26.9198791851273,2.41683489295082,0.710689734640979,7.85160905776803e-05,0.000206590381019409
"Pcgf5",3223.44692313323,-0.437490355982742,0.111441699274166,7.90290882147762e-05,0.000207910266305866
"Tifa",1787.75217676902,-0.36495197489762,0.0928895412341201,7.90919340882681e-05,0.000208045679945729
"Nudt19",2851.62756962298,-0.350710532679869,0.0892415911890128,7.92043308620232e-05,0.00020831137600692
"Cpne7",24.418387224967,2.94442200332084,0.890638758881028,7.92957419136844e-05,0.000208521810104243
"Dnmt3a",4516.43902209851,-0.324723448990496,0.0826034538144154,7.96344735145758e-05,0.000209382462200463
"Pqlc3",2122.68394134016,-0.467829248315179,0.119730550788205,7.98308773925194e-05,0.000209868699233108
"Aph1c",460.867933266365,-0.746701082238377,0.193150927899962,8.03039812955508e-05,0.000211082113214286
"Hoxb2",105.818087265644,-1.32140722141145,0.355647517804812,8.04401675903058e-05,0.000211409704822108
"Dpcd",1053.95683109415,0.432802938711049,0.110343980025891,8.04797441814784e-05,0.000211452956128642
"Slc17a9",1789.52645071311,0.42714401577769,0.108972970192618,8.04692998814993e-05,0.000211452956128642
"Eif3d",10985.5212075212,0.244950086233916,0.0621654429582636,8.05577213273289e-05,0.000211627436237182
"Brix1",5834.66089411219,0.344580677870807,0.0877726213208383,8.07412159025015e-05,0.000212079023734715
"Itgad",111.323773172007,1.51280717671007,0.416606660844967,8.12149170701083e-05,0.00021329264365347
"Ube3b",6187.64419212798,-0.350831384530142,0.0894664676919349,8.2127789099459e-05,0.000215659132674032
"Fscn3",22.3832154184409,3.67110437685174,1.14017465772816,8.22889678993175e-05,0.000216051356511313
"Nlrp3",71.6185146695109,1.88589847916633,0.53673625851789,8.23836607090037e-05,0.000216268932504176
"8430430B14Rik",399.745596665465,0.777418370907045,0.201871994337243,8.24940234219317e-05,0.000216527575898117
"Kif5c",68.4019768601603,2.90600081831557,0.892418739264198,8.25156780192558e-05,0.00021655334036273
"Glud1",10991.3861829378,-0.245545441580126,0.0625385834264602,8.26831235780139e-05,0.000216961654925984
"Ltbp4",178.312126285912,-1.7636507806452,0.491166650005177,8.29339372336517e-05,0.000217588580016919
"Epb4.1",4268.27808979301,-0.992140226855801,0.2611625567787,8.34561077864888e-05,0.000218927165299076
"Ttc39b",685.618321519353,-0.707662416786284,0.183046311052399,8.36039292441316e-05,0.000219283492075374
"Recql4",786.79677425116,0.791199399455945,0.205865548630694,8.37778553034584e-05,0.000219708176230948
"Pafah1b2",6707.59988308811,-0.353125438690298,0.0901722538375709,8.38576204442824e-05,0.000219854320362163
"Zmat1",654.369065809074,-0.657664699642347,0.169725431351544,8.38563513629766e-05,0.000219854320362163
"Gprc5d",8.38604627958678,6.5550331942868,2.91696372596672,8.39236898421668e-05,0.000219996006677116
"Atr",2007.25098271793,0.40024091746002,0.102318750508581,8.46568239552397e-05,0.000221886032925812
"Exoc3l4",80.3871964830789,-1.59115250925002,0.438748208940036,8.49564629885034e-05,0.000222639487247236
"Dhcr7",1892.64327066289,-0.399107133835337,0.102228755497702,8.5790618197962e-05,0.000224793294381481
"Cux1",12467.0064731176,0.287065283458511,0.0732657948635602,8.60981932964278e-05,0.00022556690801751
"Lyl1",1067.32530373515,-0.444890886483158,0.114093246350987,8.61337822327493e-05,0.000225595524713839
"Wfdc9",24.1608753309024,2.61591079498524,0.786855791890037,8.61262472075811e-05,0.000225595524713839
"Kcnmb1",30.4704881019064,2.53872584136782,0.760073650243574,8.6813202540171e-05,0.00022734246254328
"Prdm12",8.68456628390924,6.59853754620682,2.9390062534435,8.68361755570989e-05,0.000227370072042722
"Gm19589",45.8399970129308,2.62919575618045,0.803979260377541,8.69491570505559e-05,0.000227633316268609
"C2",60.9609969981143,1.71368951576842,0.482467220072802,8.70850984191424e-05,0.000227956585615763
"Gck",50.4638870395258,3.19968734436524,1.0028387565273,8.71141277069552e-05,0.000227999946203409
"Gtsf1",11.8398276038969,5.27130646035654,1.70739456350746,8.72856453527254e-05,0.000228416169498148
"Mxd4",856.515215511501,-0.471495864662805,0.120873881473891,8.77292940437899e-05,0.000229544306486769
"Setdb1",4210.81219328143,0.308602715943686,0.0789090576837054,8.77791548172631e-05,0.000229641919324568
"Ptprn",60.5107570327069,1.76066544108005,0.498281088382856,8.80200557530505e-05,0.000230239219195596
"Sh3bgrl",9228.70045587425,-0.265605404850764,0.0678835152786191,8.8085275344713e-05,0.00023037687397848
"Ep300",2440.35032827912,-0.46144232615026,0.118522574210511,8.81266521652073e-05,0.000230452140301068
"Vmn2r67",8.06079060795089,6.48583858917147,2.90027399149507,8.82222842578063e-05,0.000230669242945082
"Anxa7",3279.26361649059,-0.442994388716587,0.113719751769613,8.83428149831198e-05,0.000230951375113795
"BC023829",1331.58833255185,-0.545239698901154,0.140666620038753,8.83899657016862e-05,0.000231041619407723
"Sms",2774.78945205125,0.29097629665491,0.074391441791781,8.8451282902471e-05,0.000231168862244892
"Abca13",172.605688630081,4.53699799803191,1.55818580467784,8.85514440470202e-05,0.000231397573501156
"Fam208a",1211.74747783769,-0.469738585725366,0.120773481826842,8.90253155720858e-05,0.000232602638543721
"Nup210",16204.3904521926,-0.448326555185038,0.114916118726888,8.90949920654078e-05,0.000232751441711002
"BB014433",8.91857958395016,6.62789119955115,2.95541976855561,8.92264133855566e-05,0.000233061481314951
"Pex11a",267.715785968705,-0.865233678127228,0.226921527946672,8.95760735088363e-05,0.000233907999518006
"Rnmt",3840.78084696942,0.269321313167599,0.0689030183544898,8.9573268328754e-05,0.000233907999518006
"Cers3",46.8740024070196,3.33281573544086,1.05300520356931,8.96128256739185e-05,0.000233970569116089
"Nek2",2337.64859406186,0.455985728792342,0.117878974929782,8.96434310129916e-05,0.00023401707436701
"Tmed8",585.752330750569,-1.05307192682613,0.279678445503118,8.96578839848118e-05,0.000234021406085927
"Bin1",3776.66771533429,0.393077177454452,0.100852651718702,8.96956869668516e-05,0.000234086675131638
"Evc",116.124941214651,-1.67666974223924,0.466853309286617,9.01950467765226e-05,0.000235356318920992
"Amer3",102.427762434797,4.74859318821695,1.63531923432273,9.02502522380085e-05,0.00023546678276104
"Tasp1",1264.13548416074,0.479268418734309,0.123415998629248,9.0749097817019e-05,0.000236734526136468
"Ptpn18",4246.66391712696,-0.409382306736428,0.105224586404077,9.07952598430863e-05,0.000236821173969733
"Stk16",7444.99995699585,0.316914554384404,0.0811310190392897,9.10729792996866e-05,0.000237511681971752
"Spg21",5205.55905016452,-0.313410493343916,0.0804361579476178,9.16274935914366e-05,0.000238923750930087
"Tmem245",1075.08136687711,-0.511367260442402,0.131903300756791,9.17397127942317e-05,0.000239182272866603
"1700123O20Rik",2322.23517035659,-0.453691052463834,0.116839987146231,9.19632253338236e-05,0.000239730841927647
"Gm5105",8.01181806497443,6.47596863078374,2.90292486263343,9.19967077802372e-05,0.000239783952510131
"Gpr137b",124.981413547706,1.06787023136973,0.285324036473126,9.22001106011808e-05,0.000240279872220658
"St3gal2",3171.55564822908,0.368582148996467,0.0946651121630408,9.22232420620263e-05,0.000240305917920027
"Nmt1",3195.7778310337,0.321109250582553,0.082384323143254,9.22678989012732e-05,0.000240388036846901
"Il24",13.0620078581591,7.15682356370041,3.1643159042732,9.2379560890753e-05,0.000240615148068675
"Znrf2",1362.82670775148,0.930894863009828,0.246138734038185,9.23813790119343e-05,0.000240615148068675
"Pabpc2",9.51004920167103,6.71631596738356,2.99513546438211,9.27179521207183e-05,0.000241457400369046
"Pramef12",24.1251574186805,3.85891713690821,1.23255519279296,9.28438267773162e-05,0.000241750787104721
"Tpi1",24245.0444607144,0.244184659501735,0.0626141920038664,9.29524253652443e-05,0.000241999112550676
"Tekt1",13.550111382353,4.7703624477451,1.4078991941404,9.30592757676541e-05,0.000242242816613338
